Cu,CdTe_0.5Se_0.5,M_Cd,-0.968,0.38,2,5,4,11,0,0,4,-0.22,-48.954,-0.24,-122.3,-0.211,118.3,0.21,-19,0
Cl,CdTe_0.5Se_0.5,M_Te,2.435,11.421,-2,-4,3,17,1,4,0,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1
Sc,CdSe_0.5S_0.5,M_Cd,-0.918,0.399,2,5,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1
Se,CdSe_0.5S_0.5,M_Cd,-0.859,0.424,2,5,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4
S,CdSe_0.5S_0.5,M_Cd,-0.772,0.462,2,5,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Sc,CdSe_0.5S_0.5,M_Cd,-0.604,0.547,2,4,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1
Sb,CdSe_0.5S_0.5,M_Cd,-0.593,0.553,2,5,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3
Sb,CdSe_0.5S_0.5,M_Cd,-0.287,0.75,2,4,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3
S,CdSe_0.5S_0.5,M_Cd,-0.211,0.809,2,4,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Se,CdSe_0.5S_0.5,M_Cd,0.035,1.035,2,4,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4
Se,CdSe_0.5S_0.5,M_Cd,0.491,1.634,2,3,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4
S,CdSe_0.5S_0.5,M_Cd,0.678,1.969,2,3,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
S,CdSe_0.5S_0.5,M_Cd,0.734,2.083,2,2,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Se,CdSe_0.5S_0.5,M_Cd,0.862,2.368,2,2,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4
Sc,CdSe_0.5S_0.5,M_Cd,1.256,3.51,2,3,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1
Sb,CdSe_0.5S_0.5,M_Cd,1.39,4.016,2,3,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3
S,CdSe_0.5S_0.5,M_Cd,1.404,4.072,2,1,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Se,CdSe_0.5S_0.5,M_Cd,1.519,4.568,2,1,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4
Sc,CdSe_0.5S_0.5,M_Cd,1.823,6.193,2,2,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1
Sb,CdSe_0.5S_0.5,M_Cd,1.9,6.686,2,2,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3
Sb,CdSe_0.5S_0.5,M_Cd,2.266,9.642,2,1,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3
Sb,CdSe_0.5S_0.5,M_Cd,2.266,9.642,2,0,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3
S,CdSe_0.5S_0.5,M_Cd,2.282,9.799,2,0,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Se,CdSe_0.5S_0.5,M_Cd,2.302,9.994,2,0,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4
Sc,CdSe_0.5S_0.5,M_Cd,2.574,13.119,2,1,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1
Sc,CdSe_0.5S_0.5,M_Cd,2.948,19.064,2,0,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1
Cd,CdSe_0.5S_0.5,M_i_Cd_site,-0.712,0.491,0,3,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Se,CdSe_0.5S_0.5,M_i_Cd_site,-0.689,0.502,0,3,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
S,CdSe_0.5S_0.5,M_i_Cd_site,-0.448,0.639,0,3,3,16,0.25,4,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_Cd_site,-0.404,0.668,0,2,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
S,CdSe_0.5S_0.5,M_i_Cd_site,-0.309,0.734,0,2,3,16,0.25,4,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
S,CdSe_0.5S_0.5,M_i_Cd_site,0.047,1.049,0,1,3,16,0.25,4,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_Cd_site,0.226,1.254,0,1,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_Cd_site,1.034,2.813,0,2,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Cd,CdSe_0.5S_0.5,M_i_Cd_site,1.477,4.379,0,1,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_Cd_site,1.696,5.45,0,0,3,16,0.25,4,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_Cd_site,1.72,5.583,0,0,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_Cd_site,2.029,7.609,0,0,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_Cd_site,2.191,8.948,0,-1,3,16,0.25,4,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
S,CdSe_0.5S_0.5,M_i_Cd_site,2.191,8.948,0,-2,3,16,0.25,4,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_Cd_site,2.296,9.934,0,-1,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_Cd_site,2.393,10.95,0,-1,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Se,CdSe_0.5S_0.5,M_i_Cd_site,3.128,22.829,0,-2,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_Cd_site,3.142,23.141,0,-2,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Cd,CdSe_0.5S_0.5,M_i_old,-0.655,0.52,0,3,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_old,-0.651,0.521,0,3,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_old,-0.645,0.525,0,3,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
S,CdSe_0.5S_0.5,M_i_old,-0.08,0.923,0,2,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_old,0.049,1.05,0,2,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
S,CdSe_0.5S_0.5,M_i_old,1.016,2.761,0,1,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
S,CdSe_0.5S_0.5,M_i_old,1.016,2.761,0,0,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Cd,CdSe_0.5S_0.5,M_i_old,1.057,2.878,0,2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Cd,CdSe_0.5S_0.5,M_i_old,1.539,4.66,0,1,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Se,CdSe_0.5S_0.5,M_i_old,1.702,5.487,0,0,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Se,CdSe_0.5S_0.5,M_i_old,1.702,5.487,0,-1,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Se,CdSe_0.5S_0.5,M_i_old,1.734,5.665,0,1,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_old,2.134,8.445,0,0,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Se,CdSe_0.5S_0.5,M_i_old,2.398,11,0,-2,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_old,2.472,11.845,0,-1,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_old,2.482,11.971,0,-1,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
S,CdSe_0.5S_0.5,M_i_old,2.482,11.971,0,-2,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Cd,CdSe_0.5S_0.5,M_i_old,3.148,23.301,0,-2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_S_site,-0.761,0.467,0,3,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Cd,CdSe_0.5S_0.5,M_i_S_site,-0.706,0.494,0,3,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Se,CdSe_0.5S_0.5,M_i_S_site,-0.574,0.563,0,3,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
S,CdSe_0.5S_0.5,M_i_S_site,0.272,1.313,0,2,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
S,CdSe_0.5S_0.5,M_i_S_site,0.272,1.313,0,1,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_S_site,0.543,1.722,0,2,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Se,CdSe_0.5S_0.5,M_i_S_site,0.624,1.867,0,1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_S_site,0.938,2.554,0,2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_S_site,0.994,2.701,0,0,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_S_site,1.237,3.444,0,0,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_S_site,1.381,3.977,0,1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_S_site,1.386,3.998,0,-1,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_S_site,1.641,5.16,0,-1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_S_site,2.103,8.19,0,0,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_S_site,2.318,10.152,0,-2,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_S_site,2.376,10.758,0,-2,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_S_site,2.459,11.69,0,-1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Cd,CdSe_0.5S_0.5,M_i_S_site,3.124,22.733,0,-2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Cd,CdSe_0.5S_0.5,M_i_Se_site,-0.7,0.496,0,3,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Se,CdSe_0.5S_0.5,M_i_Se_site,-0.645,0.525,0,3,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
S,CdSe_0.5S_0.5,M_i_Se_site,-0.631,0.532,0,3,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
S,CdSe_0.5S_0.5,M_i_Se_site,-0.127,0.881,0,2,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
S,CdSe_0.5S_0.5,M_i_Se_site,0.157,1.17,0,1,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_Se_site,0.174,1.19,0,2,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Se,CdSe_0.5S_0.5,M_i_Se_site,0.424,1.528,0,1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
S,CdSe_0.5S_0.5,M_i_Se_site,0.576,1.779,0,0,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Cd,CdSe_0.5S_0.5,M_i_Se_site,0.786,2.195,0,2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Se,CdSe_0.5S_0.5,M_i_Se_site,0.818,2.265,0,0,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_Se_site,1.171,3.226,0,1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_Se_site,1.247,3.482,0,-1,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_Se_site,1.486,4.419,0,-1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_Se_site,2.063,7.866,0,0,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
S,CdSe_0.5S_0.5,M_i_Se_site,2.325,10.226,0,-2,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Se,CdSe_0.5S_0.5,M_i_Se_site,2.404,11.065,0,-2,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe_0.5S_0.5,M_i_Se_site,2.435,11.41,0,-1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Cd,CdSe_0.5S_0.5,M_i_Se_site,3.11,22.432,0,-2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
F,CdSe_0.5S_0.5,M_S,-0.88,0.415,-2,1,2,17,1,4,0,1.04,-13.0676,-0.3,681.42,-0.55,127.58,1.4,-7,-5
Cd,CdSe_0.5S_0.5,M_S,-0.691,0.501,-2,1,5,12,1,4,0,0.66,80.344,0.39,-131.88,0.219,-200.42,-0.89,32,-4
Si,CdSe_0.5S_0.5,M_S,-0.687,0.503,-2,1,3,14,1,4,0,-0.03,-3.9805,0.09,-213.18,0.05,-66.82,-0.68,-2,-2
F,CdSe_0.5S_0.5,M_S,-0.562,0.57,-2,0,2,17,1,4,0,1.04,-13.0676,-0.3,681.42,-0.55,127.58,1.4,-7,-5
Si,CdSe_0.5S_0.5,M_S,-0.267,0.765,-2,0,3,14,1,4,0,-0.03,-3.9805,0.09,-213.18,0.05,-66.82,-0.68,-2,-2
Si,CdSe_0.5S_0.5,M_S,0.31,1.363,-2,-1,3,14,1,4,0,-0.03,-3.9805,0.09,-213.18,0.05,-66.82,-0.68,-2,-2
Si,CdSe_0.5S_0.5,M_S,0.626,1.871,-2,-2,3,14,1,4,0,-0.03,-3.9805,0.09,-213.18,0.05,-66.82,-0.68,-2,-2
Cd,CdSe_0.5S_0.5,M_S,1.104,3.016,-2,0,5,12,1,4,0,0.66,80.344,0.39,-131.88,0.219,-200.42,-0.89,32,-4
F,CdSe_0.5S_0.5,M_S,1.143,3.135,-2,-1,2,17,1,4,0,1.04,-13.0676,-0.3,681.42,-0.55,127.58,1.4,-7,-5
Si,CdSe_0.5S_0.5,M_S,1.371,3.939,-2,-3,3,14,1,4,0,-0.03,-3.9805,0.09,-213.18,0.05,-66.82,-0.68,-2,-2
Cd,CdSe_0.5S_0.5,M_S,1.431,4.181,-2,-1,5,12,1,4,0,0.66,80.344,0.39,-131.88,0.219,-200.42,-0.89,32,-4
F,CdSe_0.5S_0.5,M_S,1.582,4.866,-2,-2,2,17,1,4,0,1.04,-13.0676,-0.3,681.42,-0.55,127.58,1.4,-7,-5
Cd,CdSe_0.5S_0.5,M_S,1.68,5.367,-2,-2,5,12,1,4,0,0.66,80.344,0.39,-131.88,0.219,-200.42,-0.89,32,-4
Cd,CdSe_0.5S_0.5,M_S,1.998,7.376,-2,-3,5,12,1,4,0,0.66,80.344,0.39,-131.88,0.219,-200.42,-0.89,32,-4
F,CdSe_0.5S_0.5,M_S,2.3,9.971,-2,-3,2,17,1,4,0,1.04,-13.0676,-0.3,681.42,-0.55,127.58,1.4,-7,-5
Si,CdSe_0.5S_0.5,M_S,2.314,10.117,-2,-4,3,14,1,4,0,-0.03,-3.9805,0.09,-213.18,0.05,-66.82,-0.68,-2,-2
Cd,CdSe_0.5S_0.5,M_S,2.397,10.991,-2,-4,5,12,1,4,0,0.66,80.344,0.39,-131.88,0.219,-200.42,-0.89,32,-4
F,CdSe_0.5S_0.5,M_S,2.529,12.542,-2,-4,2,17,1,4,0,1.04,-13.0676,-0.3,681.42,-0.55,127.58,1.4,-7,-5
O,CdSe_0.5S_0.5,M_Se,-1.032,0.356,-2,1,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4
Br,CdSe_0.5S_0.5,M_Se,-0.833,0.435,-2,1,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1
O,CdSe_0.5S_0.5,M_Se,-0.732,0.481,-2,0,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4
Cd,CdSe_0.5S_0.5,M_Se,-0.721,0.486,-2,1,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4
Br,CdSe_0.5S_0.5,M_Se,-0.515,0.597,-2,0,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1
O,CdSe_0.5S_0.5,M_Se,-0.405,0.667,-2,-1,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4
Cd,CdSe_0.5S_0.5,M_Se,1.015,2.759,-2,0,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4
Cd,CdSe_0.5S_0.5,M_Se,1.024,2.785,-2,-1,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4
O,CdSe_0.5S_0.5,M_Se,1.277,3.585,-2,-2,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4
Br,CdSe_0.5S_0.5,M_Se,1.299,3.665,-2,-1,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1
Cd,CdSe_0.5S_0.5,M_Se,1.504,4.501,-2,-2,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4
O,CdSe_0.5S_0.5,M_Se,1.82,6.17,-2,-3,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4
Br,CdSe_0.5S_0.5,M_Se,1.878,6.538,-2,-2,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1
Cd,CdSe_0.5S_0.5,M_Se,2.022,7.555,-2,-3,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4
O,CdSe_0.5S_0.5,M_Se,2.575,13.126,-2,-4,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4
Br,CdSe_0.5S_0.5,M_Se,2.708,15.004,-2,-3,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1
Cd,CdSe_0.5S_0.5,M_Se,2.734,15.39,-2,-4,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4
Br,CdSe_0.5S_0.5,M_Se,3.025,20.584,-2,-4,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1